timestamp,open,high,low,close,volume
2026-01-30 02:00:00,1.7564,1.7621,1.726,1.748,13200339.1
2026-01-30 03:00:00,1.748,1.7616,1.7408,1.7477,5496513.2
2026-01-30 04:00:00,1.7477,1.7727,1.7474,1.7633,6402180.4
2026-01-30 05:00:00,1.7634,1.77,1.7577,1.7638,4193701.7
2026-01-30 06:00:00,1.7637,1.7644,1.7304,1.7398,6321755.3
2026-01-30 07:00:00,1.7398,1.7622,1.7385,1.7588,5720017.8
2026-01-30 08:00:00,1.7589,1.7637,1.7437,1.7496,4826918.1
2026-01-30 09:00:00,1.7497,1.7546,1.7336,1.7405,5022123.7
2026-01-30 10:00:00,1.7404,1.7521,1.7377,1.7502,4151677.4
2026-01-30 11:00:00,1.7503,1.7747,1.748,1.7698,5118668.5
2026-01-30 12:00:00,1.7698,1.775,1.759,1.7617,4562771.3
2026-01-30 13:00:00,1.7616,1.7645,1.7447,1.7526,6002730.8
2026-01-30 14:00:00,1.7526,1.7783,1.7526,1.7618,7172677.9
2026-01-30 15:00:00,1.7619,1.7818,1.7401,1.7583,39627170.0
2026-01-30 16:00:00,1.7583,1.7752,1.7475,1.7627,9298716.5
2026-01-30 17:00:00,1.7627,1.7738,1.7496,1.7531,8478508.1
2026-01-30 18:00:00,1.7532,1.7809,1.7113,1.7731,18566360.8
2026-01-30 19:00:00,1.7731,1.7847,1.7675,1.7712,8396905.3
2026-01-30 20:00:00,1.7713,1.7716,1.7338,1.7393,10143339.6
2026-01-30 21:00:00,1.7393,1.7514,1.7244,1.7287,7349473.8
2026-01-30 22:00:00,1.7288,1.7369,1.7179,1.7291,6209157.7
2026-01-30 23:00:00,1.7292,1.7372,1.7229,1.7352,3794289.9
2026-01-31 00:00:00,1.7353,1.7412,1.7331,1.737,3517408.4
2026-01-31 01:00:00,1.737,1.7477,1.7354,1.7469,3318725.3
2026-01-31 02:00:00,1.747,1.7547,1.7342,1.7496,3446363.8
2026-01-31 03:00:00,1.7496,1.7524,1.7425,1.7448,1894397.0
2026-01-31 04:00:00,1.7448,1.7484,1.736,1.7381,2168880.3
2026-01-31 05:00:00,1.7381,1.7391,1.7307,1.7379,2510755.8
2026-01-31 06:00:00,1.738,1.7395,1.722,1.7293,3147665.2
2026-01-31 07:00:00,1.7293,1.7337,1.7126,1.7195,8972025.2
2026-01-31 08:00:00,1.7195,1.7224,1.6802,1.6949,18765118.7
2026-01-31 09:00:00,1.6949,1.707,1.6909,1.7004,4310423.1
2026-01-31 10:00:00,1.7005,1.7119,1.6952,1.707,4575456.9
2026-01-31 11:00:00,1.7071,1.7071,1.6988,1.7021,4427184.0
2026-01-31 12:00:00,1.7022,1.7022,1.6862,1.69,6371375.5
2026-01-31 13:00:00,1.6901,1.691,1.6724,1.6766,6852185.1
2026-01-31 14:00:00,1.6765,1.681,1.6129,1.641,39509145.8
2026-01-31 15:00:00,1.6409,1.66,1.633,1.6352,11566063.3
2026-01-31 16:00:00,1.6352,1.6497,1.6033,1.6104,20986697.0
2026-01-31 17:00:00,1.6104,1.6163,1.5173,1.5679,59288340.8
2026-01-31 18:00:00,1.5679,1.6047,1.5028,1.585,60814841.4
2026-01-31 19:00:00,1.585,1.6103,1.5745,1.5827,26905194.8
2026-01-31 20:00:00,1.5827,1.6009,1.5715,1.5937,8927503.5
2026-01-31 21:00:00,1.5937,1.6269,1.5876,1.6209,12009380.5
2026-01-31 22:00:00,1.6209,1.6221,1.6033,1.6145,7184656.9
2026-01-31 23:00:00,1.6145,1.6544,1.6134,1.6472,10899679.6
2026-02-01 00:00:00,1.6472,1.6762,1.6436,1.6642,13265067.7
2026-02-01 01:00:00,1.6642,1.6667,1.6449,1.6608,9334600.5
2026-02-01 02:00:00,1.6609,1.6805,1.6578,1.6706,6744658.5
2026-02-01 03:00:00,1.6707,1.6738,1.6591,1.667,3621501.3
2026-02-01 04:00:00,1.6669,1.674,1.6616,1.6658,3082277.1
2026-02-01 05:00:00,1.6659,1.6703,1.6553,1.6588,4489793.2
2026-02-01 06:00:00,1.6588,1.6733,1.6533,1.657,5540976.3
2026-02-01 07:00:00,1.657,1.6717,1.6474,1.6591,6971192.1
2026-02-01 08:00:00,1.6591,1.6782,1.6582,1.6637,5472030.6
2026-02-01 09:00:00,1.6636,1.6697,1.6534,1.6673,3002910.0
2026-02-01 10:00:00,1.6672,1.6688,1.6322,1.633,6655777.7
2026-02-01 11:00:00,1.6329,1.6542,1.6325,1.6499,4816826.4
2026-02-01 12:00:00,1.6499,1.6503,1.6326,1.6402,4214200.5
2026-02-01 13:00:00,1.6402,1.6525,1.6259,1.6296,3903299.6
2026-02-01 14:00:00,1.6296,1.6336,1.5985,1.6166,12622379.7
2026-02-01 15:00:00,1.6166,1.6184,1.576,1.5949,17008485.6
2026-02-01 16:00:00,1.595,1.6097,1.5821,1.5929,8121743.5
2026-02-01 17:00:00,1.5928,1.6026,1.5865,1.6021,4307141.2
2026-02-01 18:00:00,1.6021,1.6267,1.6016,1.6157,7219086.4
2026-02-01 19:00:00,1.6156,1.6191,1.5914,1.6,4866806.7
2026-02-01 20:00:00,1.5999,1.6144,1.5802,1.5993,5589338.4
2026-02-01 21:00:00,1.5992,1.6002,1.5823,1.5905,7622125.0
2026-02-01 22:00:00,1.5905,1.6144,1.5866,1.6004,7646217.9
2026-02-01 23:00:00,1.6003,1.6133,1.5526,1.5908,26269222.1
2026-02-02 00:00:00,1.5908,1.6188,1.5786,1.6047,9763511.3
2026-02-02 01:00:00,1.6047,1.6161,1.5816,1.602,7885367.9
2026-02-02 02:00:00,1.6019,1.6105,1.5865,1.5908,5550725.0
2026-02-02 03:00:00,1.5909,1.5922,1.5307,1.5809,27247797.8
2026-02-02 04:00:00,1.5809,1.6001,1.5574,1.5766,11006422.2
2026-02-02 05:00:00,1.5765,1.5775,1.5338,1.5497,14564629.9
2026-02-02 06:00:00,1.5496,1.5966,1.5311,1.5806,28594083.5
2026-02-02 07:00:00,1.5806,1.5967,1.5751,1.5796,9043067.9
2026-02-02 08:00:00,1.5795,1.6006,1.5794,1.59,7159459.5
2026-02-02 09:00:00,1.5901,1.6145,1.5875,1.609,8633008.7
2026-02-02 10:00:00,1.609,1.615,1.6048,1.6117,4025119.0
2026-02-02 11:00:00,1.6117,1.6274,1.6117,1.6216,7052171.8
2026-02-02 12:00:00,1.6215,1.6554,1.6213,1.646,10519384.9
2026-02-02 13:00:00,1.6461,1.6522,1.6365,1.6391,7793307.2
2026-02-02 14:00:00,1.6391,1.6484,1.6228,1.6297,13694813.1
2026-02-02 15:00:00,1.6297,1.6544,1.6262,1.6424,11599834.8
2026-02-02 16:00:00,1.6424,1.6571,1.6371,1.6443,6310931.1
2026-02-02 17:00:00,1.6443,1.6527,1.6374,1.6422,5072784.8
