timestamp,open,high,low,close,volume
2025-10-28 04:00:00,4094.31,4108.46,4088.17,4100.01,7617.9312
2025-10-28 05:00:00,4100.01,4104.43,4066.58,4068.6,14481.9282
2025-10-28 06:00:00,4068.59,4114.75,4067.99,4112.84,11419.35
2025-10-28 07:00:00,4112.85,4127.0,4111.0,4117.24,13471.4369
2025-10-28 08:00:00,4117.25,4136.1,4110.27,4123.99,8053.9897
2025-10-28 09:00:00,4123.99,4129.5,4104.23,4122.89,9244.2721
2025-10-28 10:00:00,4122.89,4124.81,4108.89,4118.2,6991.8691
2025-10-28 11:00:00,4118.2,4127.42,4110.12,4112.46,5887.7091
2025-10-28 12:00:00,4112.45,4126.41,4097.79,4121.97,9574.8329
2025-10-28 13:00:00,4121.99,4167.66,4121.87,4158.6,24844.6313
2025-10-28 14:00:00,4158.6,4175.55,4071.28,4118.78,46018.3704
2025-10-28 15:00:00,4118.78,4140.75,4087.09,4096.85,22060.8364
2025-10-28 16:00:00,4096.86,4141.0,4093.35,4135.0,22221.3191
2025-10-28 17:00:00,4135.01,4147.15,4121.95,4140.13,9203.7147
2025-10-28 18:00:00,4140.14,4151.28,4104.43,4115.42,13073.5798
2025-10-28 19:00:00,4115.43,4118.81,4027.0,4039.39,47756.6603
2025-10-28 20:00:00,4039.37,4042.49,3959.99,3979.28,68894.3164
2025-10-28 21:00:00,3979.28,3991.85,3931.33,3982.54,37343.3162
2025-10-28 22:00:00,3982.53,4000.0,3972.58,3995.24,15844.3418
2025-10-28 23:00:00,3995.24,3996.17,3977.11,3979.2,10880.8666
2025-10-29 00:00:00,3979.19,3993.0,3969.79,3972.99,12730.8523
2025-10-29 01:00:00,3972.98,4008.89,3964.56,3982.45,15457.481
2025-10-29 02:00:00,3982.45,4004.9,3981.1,4002.97,6345.4969
2025-10-29 03:00:00,4002.97,4002.97,3986.21,3997.66,6124.1883
2025-10-29 04:00:00,3997.66,4020.6,3996.0,4013.78,11222.6209
2025-10-29 05:00:00,4013.78,4036.0,4012.55,4026.98,10333.7142
2025-10-29 06:00:00,4026.98,4036.66,4017.12,4024.54,7055.9021
2025-10-29 07:00:00,4024.55,4031.45,4011.95,4025.06,9354.312
2025-10-29 08:00:00,4025.07,4027.17,4003.95,4007.66,11387.7465
2025-10-29 09:00:00,4007.66,4009.6,3986.4,3997.37,11589.2337
2025-10-29 10:00:00,3997.36,4004.33,3988.43,3989.07,8069.2181
2025-10-29 11:00:00,3989.07,4015.67,3983.6,4011.01,10234.064
2025-10-29 12:00:00,4011.01,4019.87,4004.15,4016.01,5058.0843
2025-10-29 13:00:00,4016.01,4029.41,3983.14,3995.17,23533.6708
2025-10-29 14:00:00,3995.16,4000.08,3973.53,3988.57,19790.6964
2025-10-29 15:00:00,3988.57,3994.56,3941.61,3951.71,27959.9476
2025-10-29 16:00:00,3951.72,3977.27,3926.0,3962.21,48356.4398
2025-10-29 17:00:00,3962.2,4016.02,3959.83,4013.8,20054.0705
2025-10-29 18:00:00,4013.7,4018.46,3840.37,3917.9,119297.9063
2025-10-29 19:00:00,3917.9,3958.62,3888.12,3905.71,33338.6042
2025-10-29 20:00:00,3905.7,3953.28,3887.68,3951.47,18886.73
2025-10-29 21:00:00,3951.47,3963.59,3930.15,3956.76,12468.1363
2025-10-29 22:00:00,3956.75,3959.85,3934.62,3940.8,7073.5681
2025-10-29 23:00:00,3940.79,3941.21,3874.01,3902.99,30729.6284
2025-10-30 00:00:00,3903.0,3923.91,3885.41,3922.56,14949.9112
2025-10-30 01:00:00,3922.55,3935.31,3906.14,3927.55,9691.6836
2025-10-30 02:00:00,3927.56,3948.0,3923.52,3945.66,10241.5489
2025-10-30 03:00:00,3945.66,3948.74,3928.0,3934.58,9542.3729
2025-10-30 04:00:00,3934.58,3935.05,3839.5,3871.73,58224.559
2025-10-30 05:00:00,3871.73,3923.23,3857.05,3916.62,23946.0349
2025-10-30 06:00:00,3916.61,3927.1,3897.5,3913.41,10417.1722
2025-10-30 07:00:00,3913.41,3944.94,3908.35,3940.42,12308.5532
2025-10-30 08:00:00,3940.43,3940.43,3916.66,3921.68,7485.8656
2025-10-30 09:00:00,3921.67,3924.21,3892.85,3900.19,12833.3887
2025-10-30 10:00:00,3900.19,3907.53,3883.2,3892.9,13326.5485
2025-10-30 11:00:00,3892.9,3897.49,3877.34,3881.1,7557.8094
2025-10-30 12:00:00,3881.1,3884.43,3795.38,3818.28,47286.1734
2025-10-30 13:00:00,3818.29,3837.21,3760.67,3766.68,49702.9594
2025-10-30 14:00:00,3766.68,3807.71,3765.0,3801.36,34767.3167
2025-10-30 15:00:00,3801.36,3807.9,3758.37,3773.69,23485.0597
2025-10-30 16:00:00,3773.69,3802.37,3763.07,3780.86,16710.0953
2025-10-30 17:00:00,3780.87,3780.87,3727.22,3770.94,43848.7022
2025-10-30 18:00:00,3770.93,3772.49,3720.37,3721.28,25470.4389
2025-10-30 19:00:00,3721.24,3737.01,3680.1,3686.93,40535.2286
2025-10-30 20:00:00,3686.93,3757.69,3680.0,3756.8,25404.9934
2025-10-30 21:00:00,3756.8,3782.6,3747.84,3773.4,13506.1768
2025-10-30 22:00:00,3773.4,3783.8,3764.11,3783.79,8468.15
2025-10-30 23:00:00,3783.8,3807.21,3773.8,3805.09,11745.2498
2025-10-31 00:00:00,3804.95,3840.0,3796.36,3832.0,15263.8657
2025-10-31 01:00:00,3832.0,3860.79,3826.31,3846.97,18101.3155
2025-10-31 02:00:00,3846.96,3851.39,3807.52,3821.25,14350.3084
2025-10-31 03:00:00,3821.26,3837.6,3812.01,3829.16,9677.4942
2025-10-31 04:00:00,3829.16,3873.68,3826.91,3862.63,21402.1644
2025-10-31 05:00:00,3862.62,3863.32,3845.77,3850.51,9102.4379
2025-10-31 06:00:00,3850.51,3852.97,3823.38,3831.24,11980.5874
2025-10-31 07:00:00,3831.25,3842.0,3821.67,3831.49,13565.4536
2025-10-31 08:00:00,3831.49,3853.98,3818.48,3852.1,12842.4504
2025-10-31 09:00:00,3852.1,3863.77,3839.48,3844.99,9783.1132
2025-10-31 10:00:00,3845.0,3854.61,3832.82,3835.83,6478.729
2025-10-31 11:00:00,3835.83,3883.13,3827.71,3874.01,16079.1643
