timestamp,side,price,amount,grid_level,pnl
2025-12-14 23:00:00,buy,128.59246507103938,0.5891,3,0.0
2026-01-13 22:00:00,sell,144.76806380694097,0.5891,4,9.368008527757599
2026-01-20 08:00:00,buy,128.50537370586036,0.5560803368837933,3,0.0
2026-01-31 14:00:00,buy,112.11178250638112,0.5891,2,0.0
2026-02-04 11:00:00,buy,95.72370222542916,0.5891,1,0.0
2026-02-05 20:00:00,buy,79.2133759267078,0.5891,0,0.0
2026-02-06 00:00:00,sell,75.21,2.323380336883793,-1,-66.23366140908821
